id,seed_number,title,level,score,state,reason
2281b6d3-fc72-4dc0-abf7-8d94a61b90c3,1,"De Araújo Gonçalves P, Ferreira J, Aguiar C, Seabra-Gomes R. TIMI, PURSUIT, and GRACE risk scores: sustained prognostic value and interaction with revascularization in NSTE-ACS. Eur Heart J 2005;26:865-72.",3,1,Processed,"The manuscript focuses on clinical risk‑stratification scores (e.g., GRACE, TIMI, HEART, Chinese score) and predictors of major adverse cardiovascular events in non‑ST‑elevation myocardial infarction patients. It contains no discussion or data on genetics, genotypes, drug response variability, pharmacogenetic testing, or genotype‑guided therapy (no mentions of CYP enzymes, genomic markers, polymorphisms, or personalized pharmacotherapy). Therefore it is not relevant to pharmacogenetic approaches."
8a25135d-e0e3-493d-86c6-aa6f3f0694e4,1,Barlati et al.,3,1,Processed,"The editorial and the studies it summarizes focus on mental health outcomes, psychosocial risk/protective factors, surveys, and population-level impacts of COVID-19. There is no discussion of pharmacogenetics, genotype-guided therapy, genetic markers, drug–gene interactions, or related methodologies anywhere in the text or references."
b9d3ecc3-a0a6-4f18-88c9-8a8dd031a61c,1,Tesfamicael et al.,3,1,Processed,"The paper concerns mathematics education in Ethiopia during COVID-19, focusing on opportunity-to-learn, teaching practices, structures, and advocacy. It contains no discussion of pharmacology, genetics, drug–gene interactions, biomarkers, or any pharmacogenetic methods — therefore it is not relevant to pharmacogenetic approaches."
519525a7-d1bc-4bef-a7be-7da7d5d36d3e,1,Wang et al.,3,1,Processed,"The paper is an IEEE image-processing article about image quality assessment and the Structural Similarity (SSIM) index, covering topics like human visual system modeling, JPEG/JPEG2000 compression, and perceptual metrics. It contains no discussion of pharmacology, genetics, genotypes, biomarkers, drug response, or personalized medicine, and therefore is not relevant to pharmacogenetic approaches."
1ff9f190-4b23-45fe-bfb3-785548c8cf63,1,Polasek,3,1,Processed,"The text is an internship posting for the Albin Polasek Museum and Sculpture Gardens describing curatorial, collections, exhibition, and archival duties. It contains no discussion of genetics, pharmacology, drug response, personalized medicine, genotyping, or any pharmacogenetic approaches, so it is not relevant to pharmacogenetics."
05d4cd38-3c59-4f42-afa5-d3d1aa772314,1,"1. Sabate E. WHO Adherence Meeting Report. Geneva, World Health Organization, 2001.",3,1,Processed,"The WHO report focuses on patient adherence to long-term therapies, health-system factors, behavioural interventions, disease-specific adherence issues and economics. It contains no assessment of pharmacogenetics, genetic testing, genotype-guided prescribing, or related personalized-medicine approaches. Mentions of drug resistance (e.g. HIV, TB) are discussed in the context of adherence, not genetic variation or pharmacogenetic strategies."
cfa0a23d-4e93-4f01-8567-3a6ce8140bdb,1,"2. Haynes RB. Determinants of compliance: The disease and the mechanics of treatment. Baltimore MD, Johns Hopkins University Press, 1979.",3,1,Processed,"The paper addresses behavioral interventions to improve adherence in acute otitis media (visualizing the tympanic membrane) and discusses health belief models, appointment keeping, and clinical outcomes. It contains no discussion of genetics, genetic testing, drug-gene interactions, or personalized/pharmacogenetic approaches."
88f5e0ad-2ce8-4c86-bd13-6c2c2d3aaf5d,1,"3. Rand CS. Measuring adherence with therapy for chronic diseases: implications for the treatment of heterozygous familial hypercholesterolemia. American Journal of Cardiology, 1993, 72:68D-74D.",3,1,Processed,"The review focuses on psychosocial, behavioral, cultural and patient-related factors affecting adherence to lifestyle changes and medication in cardiometabolic disease. It contains no discussion of genomics, genetic testing, gene–drug interactions, biomarkers, or any pharmacogenetic approaches, so it is not relevant to pharmacogenetics."
45bd18ad-fab1-482d-926d-273cef86ee85,1,"4. Dictionary of health services management, 2nd ed. Owing Mills, MD, National Health Publishing, 1982.",3,1,Processed,"The text is the NIOSH Manual of Analytical Methods focused on occupational exposure assessment, sampling and analytical laboratory procedures (air, surface, wipes, elements like beryllium, methamphetamine wipe analysis), method development/evaluation, and measurement uncertainty. It contains no discussion of genetics, drug–gene interactions, genotyping, or individualized drug response; therefore it is not relevant to pharmacogenetics."
029a0854-7f0f-4208-9580-a6c056edbdcc,1,"5. Timmreck TC, Randolph JF . Smoking cessation: clinical steps to improve compliance. Geriatrics, 1993, 48:63-66.",3,1,Processed,"This WHO report focuses on adherence to long‑term therapies (behavioral, health‑system, economic and disease‑specific interventions) and measurement of adherence; it contains no discussion of pharmacogenetics, genetic testing, genotype‑guided therapy, or personalized pharmacogenetic approaches. Therefore it is not relevant to pharmacogenetic assessment."
8814fd07-5631-447c-8e2a-0302c1c9012b,1,"6. Farmer KC. Methods for measuring and monitoring medication regimen adherence in clinical trials and clinical practice. Clinical Therapeutics,1999, 21:1074-1090.",3,1,Processed,"This study examines behavioral, demographic, socioeconomic, medical, and ocular predictors of adherence to topical glaucoma therapy using electronic dosing monitors. It does not discuss genetic factors, genetic testing, gene–drug interactions, or pharmacogenetic methodologies. Although race is analyzed as a predictor, no pharmacogenetic assessment is performed or proposed."
30b2f571-078d-49ca-beda-9cbbda78b900,1,"7. DiMatteo MR, DiNicola DD. Achieving patient compliance. New York, Pergamon, 1982.",3,1,Processed,"The article focuses on patient and health professional perceptions of adherence to diabetes management (diet, medication-taking behavior, self‑monitoring, barriers, communication). It contains no discussion of genetics, genotype‑guided therapy, drug–gene interactions, biomarkers, or pharmacogenetic testing, so it is not relevant to pharmacogenetic approaches."
23a3067c-6c46-48a8-9300-41416ebaea70,1,"8. Norell SE. Accuracy of patient interviews and estimates by clinical staff in determining medication compliance. Social Science & Medicine - Part E, Medical Psychology,1981, 15:57-61.",3,1,Processed,"The paper focuses on patient compliance/adherence, self-prediction, behavioral and social-psychological determinants of following medical regimens, and physician awareness. It discusses side effects and outcomes but contains no discussion of genetics, genotype-driven drug response, pharmacogenetic testing, gene–drug interactions, or personalized/precision medicine approaches. Therefore it is not relevant to pharmacogenetic approaches."
391f3e1e-c815-46be-aa93-0da853f4bbb9,1,"9. Cramer JA, Mattson RH. Monitoring compliance with antiepileptic drug therapy. In: Cramer JA, Spilker B, eds.Patient compliance in medical practice and clinical trials. New Y ork, Raven Press, 1991:123-137.",3,1,Processed,"The document is a WHO 2003 report on adherence to long-term therapies focused on behavioural, health-system, measurement, economic and disease-specific issues (e.g., diabetes, hypertension, asthma, HIV/TB). It contains no discussion of pharmacogenetics, genetic testing, genotype-guided prescribing, or related biomarkers — therefore it is not relevant to pharmacogenetic approaches."
0088d3f1-f551-4240-9956-2f3d10aa16ef,1,"10. Spector SL et al. Compliance of patients with asthma with an experimental aerosolized medication: implications for controlled clinical trials. Journal of Allergy & Clinical Immunology,1986, 77:65-70.",3,1,Processed,"The document is a broad WHO/NHLBI report on asthma epidemiology, pathology, prevention and management (1995). It discusses genetic predisposition/atopy and general mechanisms but contains no assessment of pharmacogenetic approaches (drug–gene interactions, genotype-guided therapy, or personalized pharmacotherapy). Therefore it is not relevant to pharmacogenetics."
625be06a-6411-46a7-a86b-3d0d407c58c1,1,"11. Morisky DE, Green LW , Levine DM. Concurrent and predictive validity of a self-reported measure of medication adherence. Medical Care,1986, 24:67-74.",3,1,Processed,"The trial evaluates a peer-led self-management program for chronic medical conditions in people with serious mental illness. It focuses on group education, action planning, health behaviors, patient activation, and recovery; there is no assessment, mention, or use of pharmacogenetic testing, genetic markers, genotype-guided prescribing, or related outcomes. Therefore it is not relevant to pharmacogenetic approaches."
aa9a0903-ed6b-4461-97d2-77b115485ab1,1,"12. Freudenheim JL. A review of study designs and methods of dietary assessment in nutritional epidemiology of chronic disease. Journal of Nutrition, 1993, 123:401-405.",3,1,Processed,"The review focuses on resveratrol and other stilbenoids’ bioavailability, pharmacokinetics, delivery systems, and bioenhancers. Although it mentions metabolic enzymes (UGTs, SULTs, CYPs), transporters (BCRP, MRPs, P-gp) and microbiota-related metabolism, it does not assess genetic variability, genotype–phenotype relationships, pharmacogenetic testing, or personalized dosing strategies. Thus it does not evaluate pharmacogenetic approaches."
e20e1390-9cd8-43c1-b82a-17d0a05e062b,1,"13. Sumartojo E.When tuberculosis treatment fails. A social behavioral account of patient adherence. American Review of Respiratory Disease, 1993, 147:1311-1320.",3,1,Processed,"The article focuses on behavioral and social science research at CDC (surveillance, behavioral determinants, intervention studies) across topics such as violence against women, tuberculosis adherence, HIV prevention, and occupational health. It contains no discussion of genetics, pharmacogenetics, genotyping, personalized drug response, or related pharmacologic/genomic approaches, so it is not relevant to pharmacogenetic assessment."
939637fc-7c06-4daf-9935-e2a41e1cac45,1,"14. Matsui D et al. Critical comparison of novel and existing methods of compliance assessment during a clinical trial of an oral iron chelator. Journal of Clinical Pharmacology,1994, 34:944-949.",3,1,Processed,"The study investigates the effect of electronic medication containers on adherence in patients with type 2 diabetes (measurement reactivity), using self-report (MARS), electronic monitoring, and HbA1c outcomes. It contains no discussion or assessment of genetics, genotyping, gene–drug interactions, biomarkers, or personalized/pharmacogenetic approaches."
dbe50831-ae79-4126-b812-1216436e415f,1,"15. Vitolins MZ et al. Measuring adherence to behavioral and medical interventions. Controlled Clinical Trials,2000, 21:188S-194S.",3,1,Processed,"The study evaluates physicians’ ability to predict patient adherence to antihypertensive medication using VAS and MEMS monitoring. It focuses on adherence measurement, physician/patient estimates, and related statistics in primary care. There is no discussion of genetics, genotyping, gene–drug interactions, polymorphisms, or any pharmacogenetic methods or outcomes, so it is not relevant to pharmacogenetics."
573f0d9f-571a-4264-ae50-a118e359dfd1,1,"16. Nunnally JC, Bernstein IH. Psychometric theory, 3rd ed. New Y ork, McGraw-Hill, 1994.",3,1,Processed,"The paper focuses on psychometric assessment (Cronbach’s alpha, scale reliability, factor analysis, Rasch models) in educational/psychological measurement. It contains no discussion of drugs, genetics, SNPs, pharmacogenomics, or pharmacogenetic methods. Therefore it is not relevant to pharmacogenetic approaches."
cefb4898-557d-4674-b28e-bef6bd476bed,1,"1. Haynes RB. Interventions for helping patients to follow prescriptions for medications. Cochrane Database of Systematic Reviews, 2001 Issue1.",3,1,Processed,"This Cochrane review evaluates behavioral, educational, organizational and pharmaceutical-care interventions to improve medication adherence (counseling, reminders, packaging, dosing schedules, nurse/pharmacist follow-up, etc.). It contains no discussion or assessment of pharmacogenetic strategies (genotype-guided therapy, genetic testing, metabolizer status, or gene–drug interactions). Therefore it is not relevant to pharmacogenetics."
2ebf5882-e8a4-4af5-a60c-63d6914cd8ff,1,"2. Sackett D et al. Patient compliance with antihypertensive regimens. Patient Counselling & Health Education, 1978, 11:18-21.",3,1,Processed,"The WHO report focuses on adherence to long‑term therapies, health systems, behavioural determinants, measurement and interventions across chronic diseases (asthma, diabetes, HIV, TB, etc.). It contains no discussion of pharmacogenetics, genetic testing, genotype‑guided prescribing, variability in drug response due to genetics, or related molecular approaches. Therefore it is not relevant to pharmacogenetic assessment."
210d12ac-92d2-4495-94f5-906bca4b0350,1,"3. Bovet P et al. Monitoring one-year compliance to antihypertension medication in the Seychelles. Bulletin of the World Health Organization, 2002, 80:33-39.",3,1,Processed,"The document is a WHO report on adherence to long-term therapies focusing on behavioural, health-system and economic factors across chronic diseases. It discusses compliance, self-management, interventions, measurement and policy but contains no discussion of genetic factors, pharmacogenetics, genotyping, or individualized genetic-guided therapy. Therefore it is not relevant to pharmacogenetic approaches."
ff0a714b-b33b-4c14-808e-a4721106a19e,1,"4. Graves JW. Management of difficult-to-control hypertension Mayo Clinic Proceedings,2000, 75:278-284 [erratum published in Mayo Clinical Proceedings,2000, 75:542].",3,1,Processed,"The WHO report is focused on patient adherence, behavioural, health‑system and economic factors for long‑term therapies across several diseases. It covers measurement, interventions, and policy issues but contains no discussion of pharmacogenetics, genetic testing, or genotype‑guided prescribing. Therefore it is not relevant to pharmacogenetic approaches."
2a372265-3563-4bf2-87bc-e2f66d4b08d0,1,"5. van der Sande MA et al. Blood pressure patterns and cardiovascular risk factors in rural and urban Gambian communities. Journal of Human Hypertension, 2000, 14:489-496.",3,1,Processed,"The article is a socio-cultural overview of cardiovascular disease risk factors in sub‑Saharan Africa (hypertension, diabetes, dyslipidemia, lifestyle, health systems, traditional healers, the PEN-3 cultural model). It contains no discussion of genetics, pharmacogenetics, gene–drug interactions, personalized drug response, genomic testing, or related methods. Only generic references to medication access and adherence appear, not pharmacogenetic approaches. Therefore it is not relevant to pharmacogenetics."
9e487c4a-10fc-4917-a117-63bfbe3b2bd2,1,"6. Guo H, He H, Jiang J. [Study on the compliance of antihypertensive drugs in patients with hypertension.] [Chinese] Chung-Hua Liu Hsing Ping Hsueh Tsa Chih [Chinese Journal of Epidemiology], 2001, 22:418-420.",3,1,Processed,"The WHO report focuses on adherence to long-term therapies, behavioural, system and economic factors, measurement methods and disease-specific adherence issues. It contains no discussion of pharmacogenetics, genetic testing, genotype-guided prescribing, or personalized drug-response genetics, so it is not relevant to pharmacogenetic approaches."
f690c126-b48d-493e-a1c2-54196091d72d,1,"7. Anonymous. Critical overview of antihypertensive therapies: what is preventing us from getting there? Based on a presentation by Mark A. Munger, PharmD.American Journal of Managed Care, 2000, 6 (4 Suppl):S211-S221.",3,1,Processed,"The WHO report focuses on adherence to long‑term therapies—behavioural, health‑system, economic and disease‑specific factors and interventions. Its table of contents and excerpts show no discussion of genetic or pharmacogenetic testing, drug–gene interactions, or personalized genomics. Therefore it is not relevant to pharmacogenetic approaches."
5f76ac6c-4c97-459c-80d9-13cc6bd4f905,1,"8. Demyttenaere K. Noncompliance with antidepressants: who’s to blame? International Clinical Psychopharmacology,1998, 13 (Suppl 2):S19-S25.",3,1,Processed,"The report focuses on adherence to long-term therapies, behavioural, health-system and economic determinants and interventions across chronic diseases. It contains no discussion of pharmacogenetics, genetic testing, or genotype-guided therapy; pharmacogenetic approaches are not assessed."
a1edf575-9240-4858-9ef0-80f20dd79a63,1,"9. Reid D et al. Management and treatment perceptions among young adults with asthma in Melbourne: the Australian experience from the European Community Respiratory Health Survey. Respirology,2000, 5:281-287.",3,1,Processed,"This WHO report focuses on adherence to long-term therapies, covering behavioral, systems, measurement and disease-specific intervention issues. It contains no discussion of pharmacogenetics, genetic testing, genotype-guided prescribing, or related concepts of personalized/precision pharmacotherapy. Therefore it is not relevant to pharmacogenetic approaches."
75638dfb-dcfc-42d2-8a8c-afb6d5ddbbc3,1,"10. Markowitz AJ, Winawer SJ. Screening and surveillance for colorectal cancer. Seminars in Oncology, 1999, 26:485-498.",3,1,Processed,"The WHO report focuses on adherence to long-term therapies, behavioural, system and economic factors across chronic diseases; it contains no discussion of genetic testing, gene–drug interactions, personalized medicine or pharmacogenetic approaches, so it is not relevant to pharmacogenetics."
f75fac5b-f8be-4466-a049-a0652069c20f,1,"11. Stein MD et al. Adherence to antiretroviral therapy among HIV-infected methadone patients: effect of ongoing illicit drug use. American Journal of Drug & Alcohol Abuse, 2000, 26:195-205.",3,1,Processed,"The document is a public health guidance on integrated prevention services for infectious diseases among persons who use drugs illicitly. It focuses on screening, vaccination, behavioral interventions, substance use treatment (e.g., methadone, buprenorphine), outreach, and service integration. It contains no discussion of genetic testing, genotype-guided therapy, pharmacogenetics, or pharmacogenomic approaches to personalize medication, so it is not relevant to pharmacogenetics."
c557521b-3060-49f7-ae40-9299601e39f4,1,"12. Laine C et al. Adherence to antiretroviral therapy by pregnant women infected with human immunodeficiency virus: a pharmacy claims-based analysis. Obstetrics & Gynecology,2000, 95:167-173.",3,1,Processed,"This study examines adherence to postpartum antiretroviral regimens and the association with breastmilk HIV-1 transmission using pill counts, bottle weights, and self-report. It contains no analyses of genetic variation, genotyping, gene–drug interactions, or individualized drug response based on genetics. The only pharmacology mention is general pharmacokinetic boosting of protease inhibitors, not pharmacogenetic investigation."
7fb30dc2-87f7-4d84-8f56-2bb6bb621917,1,"14. Murray CJL, Lopez A. The global burden of disease. Geneva, World Health Organization, 1996.",3,1,Processed,"The document is a WHO technical paper on Global Health Estimates, DALYs, YLL/YLD methods, disability weights and cause-of-death coding. It focuses on epidemiological methods and burden estimation and contains no discussion of pharmacogenetics, pharmacogenomics, personalized drug response, or related topics."
aa70a1c6-9cca-4265-bfb6-c48cb8853351,1,"15. Timmreck TC, Randolph JF . Smoking cessation: clinical steps to improve compliance. Geriatrics, 1993, 48:63–66.",3,1,Processed,"The WHO report focuses on adherence to long-term therapies, behavioural, system-level, disease-specific and economic factors. There is no discussion of pharmacogenetics, pharmacogenomic testing, genotype-guided therapy, or related personalized-medicine approaches in the table of contents or the excerpts provided. Therefore it is not relevant to pharmacogenetic assessment."
544cf2ad-f091-4ece-9626-a2d466d54291,1,"16. Farmer KC. Methods for measuring and monitoring medication regimen adherence in clinical trials and clinical practice. Clinical Therapeutics,1999, 21:1074–1090.",3,1,Processed,"The article is a literature review on adherence to topical dermatological treatments, focusing on patient behaviour, doctor–patient interaction, measurement of adherence, and interventions to improve compliance. It contains no discussion of genetics, genetic testing, genotype-guided therapy, biomarkers, or any pharmacogenetic approaches, so it is not relevant to pharmacogenetics."
bfa1fa8b-1712-472c-84fa-0412b862ca66,1,"17. Robinson KM. Family caregiving: who provides the care, and at what cost? Nurse Economics, 1997, 15:243-247.",3,1,Processed,"The paper focuses on psychosocial, social and care-related dimensions of Alzheimer’s disease (stigma, caregiver burden, support services, policy) and does not discuss genetics, drug–gene interactions, personalized drug response, or pharmacogenetic testing. Aside from a brief general remark that pharmacological treatments are limited, there is no assessment of pharmacogenetic approaches."
b4606948-5315-432a-92dc-cf7e9fbd15b1,1,"1. Rybacki JJ. Improving cardiovascular health in postmenopausal women by addressing medication adherence issues. Journal of the American Pharmaceutical Association, 2002, 42:63-71.",3,1,Processed,"The WHO 2003 report focuses on adherence to long-term therapies, behavioural, health-system, and economic determinants and interventions across chronic diseases. It contains no discussion of genetic testing, drug–gene interactions, personalized dosing based on genotype, or pharmacogenetic strategies. Therefore it is not relevant to pharmacogenetic approaches."
68201c70-3cd6-4067-92aa-41e64cebf753,1,"2. Dunbar-Jacob J et al. Adherence in chronic disease. Annual Review of Nursing Research, 2000, 18:48-90.",3,1,Processed,"The article focuses on patient adherence to adjuvant endocrine therapy for breast cancer and nursing interventions to improve adherence. It contains no discussion of pharmacogenetics, genetic testing, genotype-guided dosing, biomarkers, or individualized genetic approaches. Therefore it is not relevant to pharmacogenetic assessment."
5e1009f2-89da-4983-b488-3c3dfc62d003,1,"3. Liebl A et al. [Costs of type 2 diabetes in Germany. Results of the CODE-2 study.] [German] Deutsche Medizinische Wochenschrift, 2001, 126:585-589.",3,1,Processed,"The document is a WHO 2003 report on adherence to long-term therapies focusing on patient behaviour, health systems, measurement of adherence, and interventions across chronic diseases. It contains no discussion of pharmacogenetics, genetic testing, genotype-guided therapy, or related concepts. Therefore it is not relevant to pharmacogenetic approaches."
01924819-13ea-4d90-9b47-fce078168d50,1,"4. Liebl A et al. Complications, co-morbidity, and blood glucose control in type 2 diabetes mellitus patients in Germany - results from the CODE-2 study. Experimental & Clinical Endocrinology & Diabetes, 2002, 110:10-16.",3,1,Processed,"This WHO report focuses on adherence to long-term therapies, behavioural, health-system and economic factors across chronic diseases. It does not discuss pharmacogenetics, genetic testing, gene–drug interactions, or personalized genomic approaches; pharmacogenetics is not assessed in the text."
e2c38545-e01a-4536-b1f6-0d4ba6e58023,1,"6. Lustman PJ, Griffith LS, Clouse RE. Depression in adults with diabetes. Seminars in Clinical Neuropsychiatry, 1997, 2:15-23.",3,1,Processed,"The article discusses depression in diabetes, its causes, identification, and general treatments (medication and psychotherapy). It only briefly mentions genetic factors as one possible cause of depression and contains no evaluation of pharmacogenetic approaches, genetic testing to guide therapy, or gene–drug interactions. Therefore it is not relevant to pharmacogenetics."
415d77df-c711-4e9a-9266-21332e5cf455,1,"7. Ciechanowski PS, Katon WJ, Russo JE. Depression and diabetes: impact of depressive symptoms on adherence, function, and costs.Archives of Internal Medicine, 2000, 27:3278-3285.",3,1,Processed,"The WHO report focuses on adherence to long‑term therapies, behavioural, system and economic determinants, and disease‑specific adherence issues. It contains no discussion of pharmacogenetics, genetic testing, genotype‑guided therapy, or related personalized medicine approaches, so it is not relevant to pharmacogenetic assessment."
1aef522e-951c-4542-8b67-14bdf8db8fef,1,"8. Kangas T et al. Direct costs of health care of drug-treated diabetic patients in Finland in 1989. In: Kangas T.The Finndiab Report. Stakes, Research Reports 58, 1995.",3,1,Processed,"This WHO report focuses on adherence to long‑term therapies, behavioural, system and economic factors, measurement methods and disease-specific adherence issues. It does not discuss pharmacogenetics, genetic testing, genotype‑guided prescribing, or personalized genomic approaches to drug therapy, so it is not relevant to pharmacogenetic assessment."
02b116d6-5390-4a8d-ad23-1f4e1d9d7bb4,1,"9. Henriksson F et al. Direct medical costs for patients with type 2 diabetes in Sweden. Journal of Internal Medicine, 2000, 248:387-396.",3,1,Processed,"The paper evaluates cost-effectiveness of lifestyle interventions (diet, physical activity, weight loss) to prevent type 2 diabetes using a Markov model. It contains no discussion of pharmacogenetics, genetic testing, gene–drug interactions, or genotype-guided therapy, so it is not relevant to pharmacogenetic approaches."
f4752a02-63d8-4418-9584-d8fd759852f3,1,"10. Herman WH, Eastman RC.The effects of treatment on the direct costs of diabetes. Diabetes Care,1998, 21 (Suppl 3):C19-C24.",3,1,Processed,"The article is a clinical review of oral antihyperglycemic agents (mechanisms, efficacy, adverse effects, and trial outcomes) and does not discuss pharmacogenetics, genetic predictors of response, or personalized/genotype-guided therapy. Therefore it is not relevant to pharmacogenetic approaches."
e5615f23-c762-4d63-aeea-50a5ccc30444,1,"11. Berenson GS et al. Association between multiple cardiovascular risk factors and atherosclerosis in children and young adults.The Bogalusa Heart Study. New England Journal of Medicine, 1998, 338:1650-1656.",3,1,Processed,"The study examines family history of hypertension and arterial compliance in healthy young people using hemodynamic measurements. It does not involve pharmacogenetics, drug response, genotyping, genetic polymorphisms, or pharmacogenomic methods—only self-reported family history—so it is not relevant to pharmacogenetic approaches."
aff18653-4283-48e3-a857-730b35146628,1,"12. Thompson DW , Furlan AJ. Clinical epidemiology of stroke.Neurologic Clinics, 1996, 14:309-315.",3,1,Processed,"This is a clinical observational study of prognostic laboratory and clinical predictors (age, MCV, folate, WBC, ESR, glucose, etc.) in acute ischemic stroke. It contains no evaluation of genetic variants, genotype-guided drug therapy, pharmacogenetic testing, or drug–gene interactions. Pharmacogenetics is not addressed."
ce0a5714-788f-447e-9f58-675474f69573,1,"13. al Roomi KA, Heller RF , Wlodarczyk J. Hypertension control and the risk of myocardial infarction and stroke: a population-based study.Medical Journal of Australia, 1990, 153:595-599.",3,1,Processed,"The document is a WHO report on adherence to long-term therapies, focusing on patient behaviour, health systems, measurement, and interventions across chronic diseases. It contains no assessment or discussion of pharmacogenetics, genomic testing, or personalized drug-response genetics; pharmacogenetic approaches are not addressed."
9baff031-7944-49ea-8481-cc3148408c9c,1,14. Borghi C et al. Effects of the administration of an angiotensin-converting enzyme inhibitor during the acute phase of myocardial infarction in patients with arterial hypertension. SMILE Study Investigators. Survival of Myocardial Infarction Long-term,3,1,Processed,"The article is a clinical and pharmacological review of zofenopril and the SMILE clinical trials in acute myocardial infarction. It discusses drug pharmacodynamics, pharmacokinetics, clinical outcomes, and subgroup analyses by clinical factors (age, hypertension, diabetes, metabolic syndrome, cholesterol) but contains no discussion of genetic polymorphisms, genotyping, gene–drug interactions, biomarkers, or personalized/pharmacogenetic approaches. Therefore it is not relevant to pharmacogenetics."
867751b7-2071-44d0-82d5-7981d91cd048,1,"15. Marmot MG, Poulter NR. Primary prevention of stroke.Lancet,1992, 339:344-347.",3,1,Processed,"The paper is an epidemiological review of stroke in Black Africans focusing on incidence, prevalence, risk factors (hypertension, sickle cell disease, infections, etc.), stroke types, prognosis and public-health prevention. It contains no discussion of pharmacogenetics, genetic determinants of drug response, or personalized/drug–gene approaches."
593f7f14-bc71-4a3e-b6b6-781a7bc7cb18,1,"17. Heller RF et al. Blood pressure measurement in the United Kingdom Heart Disease Prevention Project. Journal of Epidemiology & Community Health, 1978, 32:235-238.",3,1,Processed,"The report focuses on adherence to long-term therapies (behavioral, health-system, measurement, and economic aspects) across chronic diseases. It contains no discussion of pharmacogenetics, genetic predictors of drug response, or genotype-guided therapy. The closest related topics are drug resistance and treatment effectiveness, which are not pharmacogenetic approaches."
af0a6ef9-64cd-419b-ab10-75932ed4d8c9,1,"18. Sulbaran T et al. Epidemiologic aspects of arterial hypertension in Maracaibo, Venezuela. Journal of Human Hypertension, 2000, 14 (Suppl 1):S6-S9.",3,1,Processed,"The WHO report focuses on adherence to long‑term therapies, behavioural, health‑system and economic factors, and disease‑specific adherence issues. It contains no discussion or assessment of pharmacogenetic approaches (genetic testing to tailor medications) or related genomic biomarkers, so it is not relevant to pharmacogenetics."
7e8d144d-1601-4261-a685-f16c029bcf97,1,"19. Waeber B, Burnier M, Brunner HR. How to improve adherence with prescribed treatment in hypertensive patients? Journal of Cardiovascular Pharmacology,2000, 35 (Suppl 3):S23-S26.",3,1,Processed,"The article evaluates a free medication subsidy program for hypertension in rural China, focusing on medication adherence, medical costs, and blood pressure outcomes. It contains no discussion of genetics, genotyping, drug–gene interactions, personalized or genotype‑guided therapy, pharmacogenomic markers, or related methods. Therefore it is not relevant to pharmacogenetic approaches."
2a2e4539-bc95-4607-9c72-855993db23b1,1,"21. Burt VL et al. Prevalence of hypertension in the US adult population: results from the Third National Health and Nutrition Examination Survey 1988-1991. Hypertension, 1995, 25:305-313.",3,1,Processed,"This 1997 review focuses on epidemiology, prevalence, risk factors, population genetics, and pathophysiology of hypertension in blacks. It discusses treatment rates and general genetic studies of hypertension loci but contains no assessment of pharmacogenetic approaches (drug–gene interactions, genetic predictors of antihypertensive response, or personalized therapy). Thus it is not relevant to pharmacogenetics."
5374ad4c-84cf-4d77-8d6d-8b4ae19eb9b3,1,"22. Hershey JC et al. Patient compliance with antihypertensive medication. American Journal of Public Health, 1980, 70:1081-1089.",3,1,Processed,"The paper is a behavioral/health services randomized trial examining family involvement and practitioner home visits to improve blood pressure control and medication compliance. It contains no discussion of genetics, genetic markers, genotype-guided therapy, or pharmacogenetic methods; it focuses on social support, home monitoring, and practitioner visits (published 1982, well before modern pharmacogenetics)."
7ae81391-bd25-4237-a3fd-f640791d2539,1,"23. Luscher TF et al. Compliance in hypertension: facts and concepts. Journal of Hypertension, 1985, 3:3-9.",3,1,Processed,"The article focuses on pharmacoadherence—definitions, measurement methods (direct, indirect, subjective), and behavioral/educational/technical interventions to improve medication-taking. It contains no discussion of genetics, genotyping, genetic markers, personalized drug response, or pharmacogenetic testing; therefore it is not relevant to pharmacogenetic approaches."
cb7a3f70-e543-4374-a069-e55137f1d2b9,1,"24. Hughes DA et al.The impact of non-compliance on the cost-effectiveness of pharmaceuticals: a review of the literature.Health Economics,2001, 10:601-615.",3,1,Processed,"The paper focuses on adherence (persistence/compliance) to bisphosphonate therapy and its clinical/economic impact using a Markov microsimulation model. It contains no discussion of pharmacogenetic methods, genetic markers, genotype-guided therapy, or related analyses; thus it is not relevant to pharmacogenetic approaches."
587e42b3-ab8a-45f7-b128-cf3e5fc16b6a,1,"25. Morisky DE et al. Five-year blood pressure control and mortality following health education for hypertensive patients. American Journal of Public Health, 1983, 73:153-162.",3,1,Processed,"The article focuses on behavioral self-management, social cognitive theory, behavioral economics, and positive-affect interventions for chronic diseases (arthritis, cardiopulmonary conditions). It contains no discussion of pharmacogenetics, genetic testing, drug–gene interactions, or personalized pharmacologic approaches."
dc052d3b-c084-4803-b801-f78a64f50fd6,1,"26. Psaty BM et al.The relative risk of incident coronary heart disease associated with recently stopping the use of beta-blockers. Journal of the American Medical Association, 1990, 263:1653-1657.",3,1,Processed,"The paper is a clinical review of antihypertensive treatment in patients with peripheral vascular disease, focusing on drug classes (beta blockers, ACE inhibitors, calcium antagonists), lifestyle measures, exercise, and effects on associated conditions and aneurysm growth. It contains no discussion of pharmacogenetics, genetic testing, genotype-guided therapy, or gene–drug interactions; therefore it is not relevant to pharmacogenetic approaches."
